,subj_id,ch_name,device,include_elec,include_inf,fif_idx,elecfile_idx,anat,short_anat,x,y,z,x_warp,y_warp,z_warp,x_inf,y_inf,z_inf,x_inf_warp,y_inf_warp,z_inf_warp,r,g,b,a,value_norm,value_native,spkr_p,mic_p
547,DC12,AIF-AI5,AIF-AI,False,True,42,44,ctx_rh_S_front_inf,IFS,43.38066544081124,12.932152368645234,-7.8563975501958225,48.0013,30.049000000000007,-4.341000000000008,24.266273498535156,59.34101486206055,-9.273138999938965,27.912721633911133,53.23288345336914,4.948138236999512,0.09627058823529411,0.4798470588235295,0.2212235294117647,1.0,0.7908446673299651,0.46774314567570835,0.358,0.625
548,DC12,AIF-AI6,AIF-AI,False,True,43,45,ctx_rh_G_front_inf-Triangul,IFG,46.4215410992945,13.637587019495868,-6.176768399577156,52.1871,29.873999999999995,-2.627999999999986,24.27740478515625,56.4774284362793,-7.080861568450928,28.2404842376709,59.44257736206055,2.9196484088897705,0.9304823529411764,0.9599882352941177,0.9400941176470589,1.0,0.5693452449567316,0.07121263432737693,0.433,0.379
549,DC12,AIF-AI7,AIF-AI,False,True,44,46,ctx_rh_S_front_inf,IFS,49.64020723586145,13.679251808883066,-4.673497911671149,54.314800000000005,30.12299999999999,-2.836999999999989,23.452560424804688,50.80341720581055,-2.547499895095825,28.344257354736328,58.70722198486328,2.7857182025909424,0.25725882352941176,0.5725058823529412,0.3599529411764706,1.0,0.7481158069375997,0.3912495066441532,0.355,0.508
550,DC12,AIF-AI8,AIF-AI,False,True,45,47,ctx_rh_G_front_inf-Triangul,IFG,53.03666385051207,14.764926489598764,-4.673497911671149,54.7645,30.262,-2.069999999999993,23.7283935546875,53.905357360839844,-3.1082353591918945,28.2404842376709,59.44257736206055,2.9196484088897705,0.8515450980392156,0.7452,0.8544,1.0,0.3616843156952361,-0.3005440663667606,0.427,0.305
551,DC12,AMT-AMG1,AMT-AMG,False,True,46,48,Right-Amygdala,amyg,24.440711658880844,-10.624602425206234,-30.48530219148512,28.8536,14.058999999999997,-40.92599999999999,-7.256146430969238,12.877802848815918,-49.47059631347656,-2.0385172367095947,19.256610870361328,-58.235843658447266,0.6688313725490196,0.4316,0.6752,1.0,0.2515118440966735,-0.49777594187871593,0.486,0.241
552,DC12,AMT-AMG2,AMT-AMG,False,True,47,49,Right-Amygdala,amyg,27.57048255640595,-10.624602425206234,-31.868648788746526,30.194699999999997,12.012,-41.885999999999996,-0.012204877100884914,10.806617736816406,-55.408897399902344,-2.0420377254486084,16.80241584777832,-64.13195037841797,0.7014588235294117,0.4876,0.7071999999999999,1.0,0.27159704997401807,-0.4618192027064588,0.548,0.233
553,DC12,AMT-AMG3,AMT-AMG,False,True,48,50,Right-Cerebral-White-Matter,wm,30.6818159228705,-10.624602425206234,-31.692290126033868,33.7693,11.575999999999993,-41.34899999999999,-0.8714223504066467,11.134870529174805,-54.111114501953125,-2.220186471939087,19.281972885131836,-57.56084060668945,0.6557803921568627,0.40919999999999995,0.6624,1.0,0.2453349482321555,-0.5088338834726923,0.531,0.187
554,DC12,AMT-AMG4,AMT-AMG,False,True,49,51,ctx_rh_S_circular_insula_inf,insula_inf,34.007814829539825,-10.244362395341142,-32.54656073515736,34.066199999999995,13.944999999999993,-44.55600000000001,12.18837833404541,15.913914680480957,-44.042762756347656,13.897528648376465,33.233665466308594,-47.40941619873047,0.584,0.286,0.592,1.0,0.15565759734649012,-0.6693751861183365,0.552,0.178
555,DC12,AMT-AMG5,AMT-AMG,False,True,50,52,ctx_rh_S_circular_insula_inf,insula_inf,37.385833913129915,-10.244362395341142,-32.899278060582645,39.6349,14.116000000000014,-45.02000000000001,14.692264556884766,15.963785171508789,-45.20497512817383,14.754660606384277,33.152992248535156,-47.225433349609375,0.584,0.286,0.592,1.0,0.1271296108262702,-0.720446276784838,0.592,0.114
556,DC12,AMT-AMG6,AMT-AMG,False,False,51,53,Right-Cerebral-White-Matter,wm,40.49716727959449,-10.244362395341142,-33.78107137414591,46.3236,14.906000000000006,-45.238,32.32651138305664,8.96767807006836,-57.269187927246094,,,,0.584,0.286,0.592,1.0,0.18422742868126826,-0.6182291844406176,0.579,0.171
557,DC12,AMT-AMG7,AMT-AMG,False,True,52,54,ctx_rh_S_temporal_sup,STS,43.96408160222643,-10.244362395341142,-34.839223350421804,49.0493,12.813999999999993,-47.107,32.198123931884766,9.868557929992676,-56.6033935546875,36.01590347290039,24.43480682373047,-56.279415130615234,0.675356862745098,0.44279999999999997,0.6816,1.0,0.2567537862746376,-0.4883917638523553,0.573,0.261
558,DC12,AMT-AMG8,AMT-AMG,False,True,53,55,ctx_rh_G_temporal_middle,MTG,47.51989116390021,-10.244362395341142,-35.36829933855975,52.9234,12.546999999999997,-46.85499999999999,31.905345916748047,7.325448989868164,-59.67424774169922,32.69400405883789,20.685871124267578,-71.33743286132812,0.6101019607843137,0.3308,0.6175999999999999,1.0,0.21825758677324986,-0.5573080504489442,0.52,0.178
559,DC12,AMT-AMG9,AMT-AMG,False,True,54,56,ctx_rh_G_temporal_middle,MTG,51.43128168174138,-11.292667732782746,-36.51040879134348,56.401700000000005,12.592000000000013,-46.43899999999999,30.18661117553711,4.333862781524658,-63.0960693359375,34.37478256225586,18.807817459106445,-69.65338897705078,0.584,0.286,0.592,1.0,0.1445231723530329,-0.6893081466151164,0.729,0.199
560,DC12,AMT-AMG10,AMT-AMG,True,True,55,57,ctx_rh_G_temporal_middle,MTG,55.716690686810466,-12.60765878734989,-37.272278214262116,61.493700000000004,12.908999999999992,-46.411,31.540943145751953,1.7021313905715942,-61.42062759399414,37.4971809387207,16.81522560119629,-64.4399642944336,0.584,0.286,0.592,1.0,0.02666600413840244,-0.900297243911567,0.783,0.027
561,DC12,MMT-AH1,MMT-AH,False,True,56,58,Right-Hippocampus,hippo,25.777432660769335,-24.501183287896566,-27.62898653713438,29.224800000000002,-0.9969999999999999,-35.32400000000001,-6.658543109893799,-15.62552547454834,-49.69609451293945,-4.019094467163086,-1.9817694425582886,-53.79658889770508,0.9233254901960783,0.8683999999999998,0.9248000000000001,1.0,0.4036173600343699,-0.22547510530116152,0.485,0.303
562,DC12,MMT-AH2,MMT-AH,False,True,57,59,Right-Hippocampus,hippo,28.996098797336288,-24.458086683138333,-25.772998723803028,38.675200000000004,-2.352000000000004,-35.605999999999995,-11.809869766235352,-9.66909122467041,-48.05057907104492,-5.257617473602295,-0.09838780760765076,-50.43647384643555,0.6688313725490196,0.4316,0.6752,1.0,0.2513821373759706,-0.4980081441649999,0.607,0.296
563,DC12,MMT-AH3,MMT-AH,False,True,58,60,Right-Cerebral-White-Matter,wm,32.659241129112445,-24.07784665327324,-25.772998723803028,41.2261,-1.733000000000004,-35.928,-11.027287483215332,-10.806413650512695,-48.26727294921875,-5.083806991577148,1.0462005138397217,-51.02991485595703,0.584,0.286,0.592,1.0,0.17581214228336292,-0.6332943154587981,0.563,0.286
564,DC12,MMT-AH4,MMT-AH,False,True,59,61,Right-Cerebral-White-Matter,wm,35.78901202663758,-24.07784665327324,-24.26972823589699,41.4003,-3.198999999999998,-34.34800000000001,18.93895721435547,1.7187834978103638,-26.552162170410156,-5.73814582824707,-1.9421367645263672,-49.15558624267578,0.7993411764705882,0.6556,0.8032,1.0,0.329309163165161,-0.35850239262414896,0.493,0.369
565,DC12,MMT-AH5,MMT-AH,False,True,60,62,Right-Cerebral-White-Matter,wm,39.02611569426506,-23.1685306352702,-23.47189239884159,44.914100000000005,-4.418000000000006,-35.77199999999999,38.68131637573242,-11.484718322753906,-40.166107177734375,23.33891487121582,-12.916852951049805,-66.12630462646484,0.8841725490196078,0.8011999999999999,0.8864,1.0,0.38180563106728865,-0.26452268361102305,0.495,0.407
566,DC12,MMT-AH6,MMT-AH,False,True,61,63,ctx_rh_S_temporal_sup,STS,42.33367706987386,-22.61193194269248,-23.47189239884159,50.7993,-4.853999999999999,-38.57499999999999,38.720252990722656,-10.920974731445312,-39.04132080078125,40.395362854003906,3.1995794773101807,-41.59886169433594,1.0,1.0,1.0,1.0,0.4767952605558377,-0.09447128595810257,0.271,0.351
567,DC12,MMT-AH7,MMT-AH,False,True,62,64,ctx_rh_S_temporal_sup,STS,45.533905675380254,-23.212897454182766,-21.08682859737229,53.399,-7.152000000000001,-36.86699999999999,38.76650619506836,-10.836007118225098,-35.96694564819336,40.55070495605469,1.1167221069335938,-40.88808822631836,1.0,1.0,1.0,1.0,0.5264060108902147,-0.005657617788274733,0.236,0.276
568,DC12,MMT-AH8,MMT-AH,False,True,63,65,ctx_rh_S_temporal_sup,STS,49.01925752907272,-22.28657572049022,-20.112634097604257,57.664,-5.268000000000001,-32.46799999999999,38.645626068115234,-10.373099327087402,-33.74762725830078,41.15198516845703,-0.8780472874641418,-41.866371154785156,0.7841294117647059,0.8757529411764706,0.8139764705882353,1.0,0.6071140272021454,0.1388266911782426,0.187,0.284
569,DC12,MMT-AH9,MMT-AH,False,True,64,66,ctx_rh_S_temporal_sup,STS,52.50460938276518,-21.624076073181158,-19.138439597836168,61.37050000000001,-3.778000000000006,-29.931999999999988,38.16860580444336,-9.896764755249023,-31.520618438720703,42.271949768066406,-6.74136209487915,-41.315006256103516,0.19871764705882355,0.5388117647058824,0.3095058823529412,1.0,0.7629289800048541,0.4177681992353784,0.066,0.325
570,DC12,MMT-AH10,MMT-AH,False,False,65,67,Right-Cerebral-White-Matter,wm,55.63438028029029,-21.137935088584726,-17.81152777264282,65.5613,-3.8289999999999935,-28.78800000000001,37.68686294555664,-9.520662307739258,-30.55629539489746,,,,0.5792352941176471,0.7578235294117648,0.6374117647058823,1.0,0.6628909196932423,0.23867904954533276,0.067,0.245
571,DC12,MMT-AH11,MMT-AH,True,True,66,68,ctx_rh_G_temp_sup-Lateral,STG,59.2086273730246,-21.005943244784646,-17.190050598300047,69.9693,-3.1839999999999975,-28.738,37.370361328125,-11.162628173828125,-28.06360626220703,41.76995849609375,-2.334805727005005,-21.82832908630371,0.46215294117647066,0.6904352941176471,0.5365176470588235,1.0,0.6952129779899787,0.29654232596796354,0.003,0.107
572,DC12,MMT-AH12,MMT-AH,False,True,67,69,ctx_rh_G_temp_sup-Lateral,STG,62.42729350959155,-20.694729107529824,-16.215856098531958,70.54169999999999,-2.096999999999994,-27.282999999999987,36.7068977355957,-11.91181468963623,-25.89760398864746,41.76995849609375,-2.334805727005005,-21.82832908630371,0.9012117647058824,0.9431411764705883,0.9148705882352941,1.0,0.574723124876384,0.08084016947695562,0.051,0.151
573,DC12,MMT-AH13,MMT-AH,False,True,68,70,ctx_rh_G_temp_sup-Lateral,STG,64.93479773382373,-20.13813041495206,-16.215856098531958,70.1656,1.2489999999999952,-25.186000000000007,36.591190338134766,-11.245888710021973,-26.40008544921875,41.55310821533203,-0.35746023058891296,-22.888015747070312,0.584,0.286,0.592,1.0,0.13916030392933,-0.6989088080324697,0.491,0.05
574,DC12,MMT-AH14,MMT-AH,False,False,69,71,Unknown,outside_brain,67.06828347082799,-19.78541308952677,-16.215856098531958,72.4999,3.6750000000000114,-23.102000000000004,,,,,,,0.584,0.286,0.592,1.0,0.05847498767130705,-0.843352479132363,0.691,0.051
575,DC12,PMT-PH1,PMT-PH,False,True,70,72,Right-Hippocampus,hippo,25.376416360202825,-34.41047182510039,-18.76883485301687,30.2813,-9.423000000000002,-29.306999999999988,-14.530153274536133,-19.609609603881836,-42.202903747558594,-11.368644714355469,-10.35279369354248,-41.77324676513672,0.8384941176470587,0.7227999999999999,0.8415999999999999,1.0,0.35365655932490214,-0.3149154372010578,0.676,0.374
576,DC12,PMT-PH2,PMT-PH,False,True,71,73,Right-Hippocampus,hippo,28.32839677964421,-34.54230206768375,-17.265564365110833,37.8399,-11.433000000000007,-30.056999999999988,-13.427445411682129,-18.636192321777344,-43.30193328857422,-6.870350360870361,-10.534311294555664,-44.59468460083008,0.8776470588235294,0.79,0.88,1.0,0.3757201226380858,-0.2754170224918724,0.675,0.403
577,DC12,PMT-PH3,PMT-PH,False,True,72,74,Right-Cerebral-White-Matter,wm,31.813748633336672,-33.88266605111676,-16.467728528055403,36.8618,-14.793000000000006,-26.381,-12.578078269958496,-18.414127349853516,-43.95033264160156,-8.743949890136719,-15.372614860534668,-40.495113372802734,0.721035294117647,0.5212,0.7263999999999999,1.0,0.2826851968575456,-0.4419690897512121,0.552,0.333
578,DC12,PMT-PH4,PMT-PH,False,True,73,75,Right-Cerebral-White-Matter,wm,35.21020524798729,-33.663210783645866,-14.611740714724078,39.2769,-16.372,-22.058999999999997,,,,-9.399532318115234,-16.764352798461914,-39.256126403808594,0.9363764705882354,0.8908,0.9376,1.0,0.41396310682023807,-0.20695404452670946,0.359,0.309
579,DC12,PMT-PH5,PMT-PH,True,True,74,76,ctx_rh_S_temporal_sup,STS,38.51776662359606,-33.45932941649343,-14.611740714724078,50.1596,-19.793999999999997,-30.62299999999999,39.628204345703125,-28.21450424194336,-26.353517532348633,39.44599914550781,-16.82756996154785,-29.457969665527344,0.067,0.463,0.196,1.0,0.8131454052357094,0.5076661527448165,0.02,0.312
580,DC12,PMT-PH6,PMT-PH,False,True,75,77,Right-Cerebral-White-Matter,wm,41.66597505218169,-32.373654735777734,-12.226676913254778,53.694100000000006,-23.179000000000002,-28.966000000000008,39.638301849365234,-26.97026252746582,-25.558921813964844,30.68613624572754,-44.06787872314453,-49.75047302246094,0.24262352941176468,0.5640823529411765,0.34734117647058815,1.0,0.7502905271964944,0.395142712897513,0.072,0.407
581,DC12,PMT-PH7,PMT-PH,True,True,76,78,ctx_rh_S_temporal_sup,STS,44.973536427790464,-32.169773368625286,-12.226676913254778,56.6447,-23.146,-28.537000000000006,39.51515579223633,-25.76746368408203,-25.1328067779541,41.02368927001953,-27.853702545166016,-27.506385803222656,0.44751764705882346,0.6820117647058823,0.5239058823529412,1.0,0.6980273086553586,0.3015805692549637,0.008,0.063
582,DC12,PMT-PH8,PMT-PH,True,True,77,79,ctx_rh_S_temporal_sup,STS,48.10330732531557,-31.640697380487325,-10.899765088061372,60.5453,-22.209999999999994,-26.822000000000003,39.246334075927734,-23.679794311523438,-24.105649948120117,41.333229064941406,-28.174543380737305,-28.0418758392334,0.4328823529411765,0.6735882352941177,0.5112941176470589,1.0,0.702111906467179,0.3088928576646566,0.001,0.071
583,DC12,PMT-PH9,PMT-PH,True,True,78,80,ctx_rh_S_temporal_sup,STS,51.34041099294308,-31.084098687909574,-9.043777274730047,56.521100000000004,-14.483000000000004,-19.235000000000014,39.53460693359375,-30.6549015045166,-12.022759437561035,40.29039764404297,-22.968812942504883,-28.509756088256836,0.08163529411764703,0.4714235294117648,0.20861176470588239,1.0,0.7929759426016938,0.4715585762726271,0.002,0.121
584,DC12,PMT-PH10,PMT-PH,True,True,79,81,ctx_rh_S_temporal_sup,STS,54.91465808567739,-30.17478266990652,-9.043777274730047,60.6503,-13.689999999999998,-18.833,39.53460693359375,-30.6549015045166,-12.022759437561035,41.84787368774414,-23.77143669128418,-31.760665893554688,0.40361176470588234,0.6567411764705884,0.48607058823529414,1.0,0.7102192035126792,0.32340662302196743,0.0,0.033
585,DC12,PMT-PH11,PMT-PH,True,True,80,82,ctx_rh_G_temp_sup-Lateral,STG,57.688848027035135,-29.46934801905593,-7.011430798686035,66.2089,-10.686999999999998,-13.989000000000004,36.6704216003418,-22.86520004272461,-12.035605430603027,41.65510559082031,-13.518158912658691,-14.840730667114258,0.12554117647058816,0.49669411764705884,0.24644705882352935,1.0,0.7851022629640644,0.4574630351671466,0.0,0.063
586,DC12,PMT-PH12,PMT-PH,True,True,81,83,ctx_rh_G_temp_sup-Lateral,STG,61.61867607593683,-29.601178261639305,-5.508160310779999,69.9273,-8.078000000000003,-11.639999999999986,37.83735275268555,-27.245561599731445,-7.599786281585693,42.10673141479492,-11.454373359680176,-13.012646675109863,0.067,0.463,0.196,1.0,0.8504481225250669,0.5744458553866894,0.0,0.201
587,DC12,PMT-PH13,PMT-PH,True,True,82,84,ctx_rh_G_temp_sup-Lateral,STG,64.65955173442009,-29.573655557199515,-5.508160310779999,71.8392,-7.588999999999999,-10.509999999999991,37.83735275268555,-27.245561599731445,-7.599786281585693,42.081268310546875,-11.422441482543945,-12.360115051269531,0.5353294117647058,0.7325529411764706,0.5995764705882353,1.0,0.6725525210836845,0.255975346297476,0.024,0.184
588,DC12,PMT-PH14,PMT-PH,False,True,83,85,ctx_rh_G_temp_sup-Lateral,STG,66.90037024152673,-28.515503580923607,-4.53396581101191,73.45609999999999,-8.057000000000002,-9.051999999999992,37.70812225341797,-27.314788818359375,-6.818857669830322,42.01850128173828,-12.288469314575195,-11.353375434875488,0.584,0.286,0.592,1.0,0.0739977345258918,-0.8155635003538657,0.674,0.042
589,DC12,OP-PV1,OP-PV,False,True,84,86,Right-Cerebral-White-Matter,wm,20.81049348971277,-58.353730332586,-6.784409877791347,28.533500000000004,-38.166799999999995,-17.86099999999999,-23.075634002685547,-77.94834899902344,-4.824699401855469,-20.457347869873047,-60.340980529785156,-16.85067367553711,0.6231529411764705,0.3531999999999999,0.6304,1.0,0.22364091380283044,-0.5476707638279528,0.558,0.152
590,DC12,OP-PV2,OP-PV,False,True,85,87,ctx_rh_S_calcarine,calcarine,21.114054268959364,-61.32430489426126,-5.810215378023315,28.7423,-39.880799999999994,-13.932999999999993,-22.37380599975586,-80.10242462158203,-6.249144554138184,-20.88750457763672,-62.8283576965332,-12.418441772460938,0.6492549019607843,0.3979999999999999,0.6559999999999999,1.0,0.23856995125564268,-0.5209446496391449,0.548,0.289
591,DC12,OP-PV3,OP-PV,False,True,86,88,ctx_rh_G_oc-temp_med-Lingual,lingual,22.573253155749967,-64.64759678136183,-4.306944890117279,27.101,-41.2816,-14.163999999999987,-21.11501693725586,-83.0006103515625,-7.631730556488037,-23.471050262451172,-68.41651916503906,-20.409475326538086,0.6492549019607843,0.3979999999999999,0.6559999999999999,1.0,0.23983004824959012,-0.5186888112265439,0.544,0.163
592,DC12,OP-PV4,OP-PV,False,True,87,89,ctx_rh_S_calcarine,calcarine,23.49908060828949,-67.9708886684624,-2.8036744022113,19.698999999999998,-46.3287,-12.176999999999992,-12.53002643585205,-94.3504638671875,0.6554501056671143,-24.612768173217773,-74.95431518554688,-6.021697044372559,0.584,0.286,0.592,1.0,0.18129022645551013,-0.6234873936405982,0.568,0.132
593,DC12,OP-PV5,OP-PV,False,True,88,90,ctx_rh_S_calcarine,calcarine,24.228680051684762,-70.765104567425,-2.8036744022113,17.229,-48.6412,-13.194999999999993,-9.580236434936523,-96.33467864990234,-0.8584597110748291,-25.0454158782959,-73.2308120727539,-16.876211166381836,0.584,0.286,0.592,1.0,0.09887438650171528,-0.7710290658035759,0.581,0.113
594,DC12,OP-PV6,OP-PV,False,True,89,91,Right-Cerebral-White-Matter,wm,25.332297982307978,-74.44111377995088,-1.3004039143052637,21.099000000000004,-56.4464,-6.631,-6.841149806976318,-99.9544906616211,0.4797820448875427,-27.92411994934082,-80.58252716064453,-11.588043212890625,0.584,0.286,0.592,1.0,0.10823306386323854,-0.7542750667188481,0.606,0.072
595,DC12,OP-PV7,OP-PV,False,True,90,92,Right-Cerebral-White-Matter,wm,25.902544478680113,-77.23532967891349,0.37922523631340255,23.864999999999995,-59.14019999999999,-2.569999999999993,1.9161770343780518,-109.47380065917969,3.1317474842071533,-26.112850189208984,-82.14881896972656,12.323687553405762,0.6231529411764705,0.3531999999999999,0.6304,1.0,0.2253368528034044,-0.5446346766368088,0.615,0.162
596,DC12,OP-PV8,OP-PV,False,True,91,93,ctx_rh_Pole_occipital,occ_pole,26.898829639200926,-80.55862156601405,0.37922523631340255,25.849999999999994,-60.607,-4.233000000000004,2.0172338485717773,-109.89957427978516,3.736109972000122,-5.699408054351807,-114.5886459350586,-2.322028160095215,0.8906980392156862,0.8123999999999998,0.8927999999999999,1.0,0.3834615270197037,-0.2615582818906233,0.726,0.342
597,DC12,OP-PV9,OP-PV,False,True,92,94,Right-Cerebral-White-Matter,wm,27.27284812642887,-83.90943615755442,2.058854386932069,27.075000000000003,-63.76649999999999,-6.151999999999987,0.6587944030761719,-110.70598602294922,5.717950344085693,4.547110557556152,-108.96784973144531,-4.6399335861206055,0.9304823529411764,0.9599882352941177,0.9400941176470589,1.0,0.5689171700825428,0.070446290348062,0.71,0.678
598,DC12,OP-PV10,OP-PV,False,True,93,95,ctx_rh_Pole_occipital,occ_pole,28.820942252261318,-86.88001071922969,3.0330488867001577,27.686000000000007,-63.811800000000005,-3.4310000000000116,-0.12113717198371887,-111.31519317626953,7.490473747253418,-5.699408054351807,-114.5886459350586,-2.322028160095215,0.584,0.286,0.592,1.0,0.18431886870503605,-0.6180654875831095,0.532,0.165
599,DC12,AIO-IPV1,AIO-IPV,False,True,94,96,Right-Cerebral-White-Matter,wm,31.878938475300686,-70.20736216450216,-9.631479610284742,28.911100000000005,-54.338499999999996,-14.161000000000001,4.769043445587158,-91.15851593017578,-18.41855812072754,-22.972137451171875,-69.90704345703125,-12.289532661437988,0.584,0.286,0.592,1.0,0.09226852506508117,-0.7828549459133259,0.589,0.103
600,DC12,AIO-IPV2,AIO-IPV,False,False,95,97,Right-Cerebral-White-Matter,wm,34.93825166484447,-69.82712213463705,-8.657285110516654,35.9881,-52.5616,-15.094999999999999,25.713542938232422,-88.53716278076172,-8.016650199890137,,,,0.6492549019607843,0.3979999999999999,0.6559999999999999,1.0,0.2385373479787929,-0.521003016355872,0.554,0.153
601,DC12,AIO-IPV3,AIO-IPV,False,True,96,98,Right-Cerebral-White-Matter,wm,38.17535533247195,-69.62324076748462,-7.683090610748536,41.3335,-53.261399999999995,-15.581999999999994,25.072052001953125,-90.019775390625,-7.438304901123047,26.70829200744629,-78.44641876220703,-23.222801208496094,0.8254431372549019,0.7003999999999999,0.8288,1.0,0.3471134674623336,-0.3266289465829989,0.521,0.22
602,DC12,AIO-IPV4,AIO-IPV,False,True,97,99,Right-Cerebral-White-Matter,wm,41.57181194712257,-69.24300073761951,-7.683090610748536,45.2268,-53.5119,-15.086000000000013,24.44638442993164,-91.22856903076172,-7.335633754730225,25.953351974487305,-80.41021728515625,-21.346471786499023,1.0,1.0,1.0,1.0,0.5456588985229011,0.028809096824899155,0.621,0.516
603,DC12,AIO-IPV5,AIO-IPV,False,True,98,100,Right-Cerebral-White-Matter,wm,45.32384951794057,-69.06664207490687,-5.474385471991923,50.515699999999995,-56.166799999999995,-10.00399999999999,23.562267303466797,-93.280517578125,-5.826019763946533,19.91922378540039,-91.48583984375,-12.824095726013184,0.9559529411764707,0.9243999999999999,0.9568000000000001,1.0,0.4236952777467877,-0.18953141347563884,0.485,0.366
604,DC12,AIO-IPV6,AIO-IPV,False,True,99,101,Right-Cerebral-White-Matter,wm,48.29426746844251,-69.03911937046706,-3.7947563213732565,52.0548,-58.055499999999995,-5.079000000000008,31.339393615722656,-76.09984588623047,2.094952344894409,21.795297622680664,-87.51592254638672,-9.486542701721191,0.8058666666666666,0.6668,0.8096,1.0,0.3325596430602161,-0.35268335056478944,0.397,0.196
605,DC12,AIO-IPV8,AIO-IPV,True,True,100,103,ctx_rh_G_occipital_middle,occ_pole,54.57224679455322,-68.27863931073685,-2.9969204843178545,57.7345,-56.348600000000005,-11.951999999999998,21.604434967041016,-97.0034408569336,-3.422283172607422,22.65151023864746,-86.792236328125,-14.268491744995117,0.584,0.286,0.592,1.0,0.11922306470917383,-0.7346006557950392,0.453,0.02
606,DC12,SPP-PC1,SPP-PC,False,True,101,104,ctx_rh_S_subparietal,cing,16.05690289235679,-36.062158721259635,17.59530412503932,11.403000000000006,-20.599000000000004,19.757999999999996,-33.335147857666016,-38.62299728393555,37.09141540527344,-34.86189651489258,-33.60163116455078,33.179771423339844,0.584,0.286,0.592,1.0,0.16073601906181498,-0.6602837440818556,0.496,0.243
607,DC12,SPP-PC2,SPP-PC,False,False,102,105,Right-Cerebral-White-Matter,wm,19.364464267965587,-35.84127163841771,19.098574612945356,18.608999999999995,-18.214,21.876999999999995,-33.79570388793945,-24.682008743286133,44.63637161254883,,,,0.6427294117647059,0.3868,0.6496,1.0,0.23713043827635097,-0.5235216803675107,0.521,0.264
608,DC12,SPP-PC3,SPP-PC,False,False,103,106,Right-Cerebral-White-Matter,wm,23.294292316867285,-36.51918358482851,19.098574612945356,20.111999999999995,-20.409999999999997,20.471999999999994,,,,,,,0.7667137254901961,0.5995999999999999,0.7712,1.0,0.31192755280837164,-0.38961912768823115,0.469,0.26
609,DC12,SPP-PC4,SPP-PC,False,True,104,107,ctx_rh_S_postcentral,postCS,26.583416161415528,-36.943790433606154,20.072769112713445,26.433000000000007,-21.450000000000003,16.001000000000005,10.270638465881348,-37.380531311035156,56.54442596435547,15.979167938232422,-22.758726119995117,56.26470184326172,1.0,1.0,1.0,1.0,0.4856289300560853,-0.07865716126881558,0.504,0.435
610,DC12,SPP-PC5,SPP-PC,False,True,105,108,ctx_rh_S_postcentral,postCS,30.15766325414984,-36.89783019810582,20.3415289616309,33.162099999999995,-22.263999999999996,15.206999999999994,9.011914253234863,-41.63408279418945,55.835723876953125,19.02715492248535,-21.045278549194336,53.31301498413086,1.0,1.0,1.0,1.0,0.536741532736071,0.01284513819491431,0.343,0.384
611,DC12,SPP-PC6,SPP-PC,False,True,106,109,ctx_rh_S_intrapariet_and_P_trans,intraparietal,33.37632939071676,-37.647631667868964,21.31572346139899,41.8519,-28.6036,12.826999999999998,6.696932792663574,-44.06547164916992,56.33649826049805,14.273417472839355,-46.6640625,48.65468978881836,0.7862901960784312,0.6331999999999998,0.7903999999999999,1.0,0.3227314293837043,-0.3702779183204608,0.511,0.367
612,DC12,SPP-PC7,SPP-PC,False,True,107,110,ctx_rh_S_postcentral,postCS,36.77278600536738,-37.515639824068884,21.584483310316443,45.903099999999995,-25.706000000000003,13.950999999999993,24.753013610839844,-38.80980682373047,46.65966796875,24.142120361328125,-18.651153564453125,48.85528564453125,0.8580705882352941,0.7564,0.8608,1.0,0.36460370090607197,-0.29531775336751115,0.531,0.291
613,DC12,SPP-PC8,SPP-PC,False,True,108,111,Right-Cerebral-White-Matter,wm,40.169242620018,-38.17654605479021,22.558677810084532,48.997,-29.614900000000006,19.337000000000003,27.392513275146484,-36.189369201660156,45.65141296386719,38.31242752075195,-45.92929458618164,26.72830581665039,0.7601882352941176,0.5884,0.7647999999999999,1.0,0.3058203271987645,-0.40055234488559477,0.506,0.238
614,DC12,SPP-PC9,SPP-PC,False,True,109,112,Right-Cerebral-White-Matter,wm,43.832384951794154,-38.32538201306308,22.558677810084532,51.845299999999995,-31.1734,25.003,27.96035385131836,-34.90740203857422,45.565616607666016,37.436588287353516,-47.31234359741211,30.348007202148438,0.6949333333333333,0.47639999999999993,0.7008,1.0,0.2664129679058116,-0.4710997989777837,0.428,0.277
615,DC12,SPP-PC10,SPP-PC,False,True,110,113,ctx_rh_S_interm_prim-Jensen,intraparietal,47.03261355730058,-39.27906484997868,24.414665623415885,55.3044,-32.1691,26.840000000000003,35.845245361328125,-42.20517349243164,36.6483268737793,31.83609390258789,-38.379539489746094,42.073638916015625,1.0,1.0,1.0,1.0,0.49780389651958523,-0.05686141288403882,0.403,0.373
616,DC12,SPP-PC11,SPP-PC,False,True,111,114,ctx_rh_G_pariet_inf-Supramar,supramar,50.51796541099304,-39.07518348282625,24.414665623415885,58.918099999999995,-31.955399999999997,29.271100000000004,38.07554626464844,-39.918033599853516,33.74647903442383,36.613075256347656,-21.86349868774414,38.583980560302734,0.9820549019607843,0.9692000000000001,0.9823999999999999,1.0,0.4392422083211083,-0.16169914075691186,0.448,0.452
